[0509/103511.694:WARNING:render_frame_host_impl.cc(2751)] OnDidStopLoading was called twice.
[0511/143608.530:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:08 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143637.422:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:37 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143637.458:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:37 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143653.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK4183834
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5536 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143653.378:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5536 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK4183834;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143705.974:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:05 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143706.011:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:06 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143733.361:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:33 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143733.398:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:33 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143753.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK1677255
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5537 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143753.377:INFO:CONSOLE(101)] "Fri May 11 2018 14:37:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5537 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK1677255;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143802.505:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:02 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143802.541:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:02 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143829.508:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:29 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143829.545:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:29 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143853.341:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK7626792
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5538 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143853.381:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5538 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK7626792;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143857.181:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:57 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143857.217:INFO:CONSOLE(101)] "Fri May 11 2018 14:38:57 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143926.875:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:26 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143926.912:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:26 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143952.630:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:52 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143952.668:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:52 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143953.338:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK6116012
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5539 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143953.378:INFO:CONSOLE(101)] "Fri May 11 2018 14:39:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5539 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK6116012;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144022.098:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:22 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144022.133:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:22 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144048.126:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:48 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144048.183:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:48 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144053.345:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK348429
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5540 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144053.389:INFO:CONSOLE(101)] "Fri May 11 2018 14:40:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5540 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK348429;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144115.606:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:15 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144115.642:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:15 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144142.906:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:42 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144142.943:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:42 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144153.341:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK7198469
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5541 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144153.384:INFO:CONSOLE(101)] "Fri May 11 2018 14:41:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5541 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK7198469;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144211.874:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:11 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144211.911:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:11 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144239.769:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:39 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144239.817:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:39 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144253.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK1220582
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5542 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144253.378:INFO:CONSOLE(101)] "Fri May 11 2018 14:42:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5542 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK1220582;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144308.780:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:08 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144308.816:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:08 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144336.366:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:36 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144336.402:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:36 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144353.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK4104312
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5543 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144353.377:INFO:CONSOLE(101)] "Fri May 11 2018 14:43:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5543 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK4104312;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144401.610:INFO:CONSOLE(101)] "Fri May 11 2018 14:44:01 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/144401.646:INFO:CONSOLE(101)] "Fri May 11 2018 14:44:01 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
